parent,child,parent_gidx,child_gidx,parent_name,child_name,pair_type,parent_layer,child_layer,layer_gap,gidx_gap,rho_i,rho_o,rho
14_up,15_q,102,105,up,q,up->q,14,15,1,3,0.9537713568605768,0.22966576720887022,0.2190486304152295
12_v,13_q,86,91,v,q,v->q,12,13,1,5,0.7587153814051648,0.2885717743453775,0.21894384383521825
8_up,9_k,60,64,up,k,up->k,8,9,1,4,0.8977846815648042,0.24367498086113584,0.2187676650977246
2_down,3_o,20,24,down,o,down->o,2,3,1,4,0.524075604592395,0.4166205205582293,0.21834065119715235
9_o,10_v,66,72,o,v,o->v,9,10,1,6,0.47570494484914044,0.45493592360217994,0.21641526844706777
10_k,10_up,71,74,k,up,k->up,10,10,0,3,0.8946400929742222,0.24162837093927986,0.21617042824232718
6_k,6_gate,43,47,k,gate,k->gate,6,6,0,4,0.9034955987898563,0.2389905392550763,0.2159269003693758
2_k,2_gate,15,19,k,gate,k->gate,2,2,0,4,0.8703730230035772,0.24674195032922533,0.21475753720984633
3_q,3_gate,21,26,q,gate,q->gate,3,3,0,5,0.927650367655462,0.2307105822318743,0.2140187564294039
13_k,14_gate,92,103,k,gate,k->gate,13,14,1,11,0.9282367003369593,0.22846033653440814,0.21206526894257027
12_gate,12_down,89,90,gate,down,gate->down,12,12,0,1,0.5016282115507235,0.422539654215279,0.21195781105327152
3_q,3_k,21,22,q,k,q->k,3,3,0,1,0.8571217450694704,0.24595689204859617,0.2108150005245561
5_o,6_v,38,44,o,v,o->v,5,6,1,6,0.35086132331883485,0.6004867350439017,0.21068757049290993
3_k,3_gate,22,26,k,gate,k->gate,3,3,0,4,0.8407435684250467,0.2500979741416398,0.21026826323571732
5_down,6_q,41,42,down,q,down->q,5,6,1,1,0.8559409205148766,0.2451220564943599,0.209809998674282
11_q,12_k,77,85,q,k,q->k,11,12,1,8,0.6024888073616275,0.34810093853713586,0.20972691930070217
6_o,7_gate,45,54,o,gate,o->gate,6,7,1,9,0.400433118828601,0.52290348864156,0.2093878748030958
10_q,11_gate,70,82,q,gate,q->gate,10,11,1,12,0.9170979313223182,0.22821143868764757,0.20929223832453164
7_k,7_up,50,53,k,up,k->up,7,7,0,3,0.8974104440020119,0.23159200403924285,0.20783308317217264
0_k,0_o,1,3,k,o,k->o,0,0,0,2,0.560268228875893,0.3702186706358154,0.20742175889391584
3_q,4_gate,21,33,q,gate,q->gate,3,4,1,12,0.9380166166545197,0.22096582752194024,0.20726961792839654
12_gate,13_q,89,91,gate,q,gate->q,12,13,1,2,0.7767388913118902,0.2667124614229751,0.20716594158474697
7_k,8_gate,50,61,k,gate,k->gate,7,8,1,11,0.8844409519985748,0.23371045820851863,0.20670310014996535
7_k,7_gate,50,54,k,gate,k->gate,7,7,0,4,0.887503511460052,0.23226898349108663,0.20613953845159624
12_up,13_q,88,91,up,q,up->q,12,13,1,3,0.8057880415558445,0.25549380722469367,0.20587385455323237
2_q,3_gate,14,26,q,gate,q->gate,2,3,1,12,0.9341313947399913,0.22004100733809714,0.20554721308472934
10_k,11_up,71,81,k,up,k->up,10,11,1,10,0.8942654894816808,0.22889814777718068,0.2046957141634106
13_k,14_up,92,102,k,up,k->up,13,14,1,10,0.9314341187487613,0.2194930765264389,0.20444334030585803
10_up,11_k,74,78,up,k,up->k,10,11,1,4,0.8910243134500933,0.22897059534553652,0.2040183675180158
10_k,10_gate,71,75,k,gate,k->gate,10,10,0,4,0.8812860893454998,0.23074656365669696,0.2033537367149229
0_o,0_gate,3,5,o,gate,o->gate,0,0,0,2,0.312747730222995,0.6497884450552717,0.2032198613161655
13_k,13_gate,92,96,k,gate,k->gate,13,13,0,4,0.9101921642310716,0.22313622328246302,0.20309684198781264
11_k,12_gate,78,89,k,gate,k->gate,11,12,1,11,0.8663562361698167,0.23415823378909326,0.20286444609369084
0_q,1_v,0,9,q,v,q->v,0,1,1,9,0.49654830592386867,0.40851989648275366,0.20284986253470552
8_gate,9_k,61,64,gate,k,gate->k,8,9,1,3,0.8890254298230973,0.2266073911239524,0.2014597332950625
12_k,13_q,85,91,k,q,k->q,12,13,1,6,0.39206910043891624,0.5131834306039438,0.20120336599704525
1_o,1_up,10,11,o,up,o->up,1,1,0,1,0.39709712444446577,0.5062162877478037,0.2010170322116051
8_o,9_down,59,69,o,down,o->down,8,9,1,10,0.49244119323442165,0.4074025907551012,0.2006218179182368
0_q,1_up,0,11,q,up,q->up,0,1,1,11,0.534609141792279,0.37510495982020653,0.20053454065150791
4_gate,5_k,33,36,gate,k,gate->k,4,5,1,3,0.8735832424151178,0.2294329370649079,0.20042876907798587
6_k,7_up,43,53,k,up,k->up,6,7,1,10,0.9192554739433634,0.21792531000030055,0.20032903412858066
0_o,0_up,3,4,o,up,o->up,0,0,0,1,0.30953440641954894,0.6458929834514048,0.1999261012431821
4_q,5_gate,28,40,q,gate,q->gate,4,5,1,12,0.9503825840175236,0.20963947545936426,0.19923770639914884
12_o,13_k,87,92,o,k,o->k,12,13,1,5,0.7454196012661026,0.2669136335713804,0.19896265430926502
15_q,15_gate,105,110,q,gate,q->gate,15,15,0,5,0.9511285018984348,0.20918369128884812,0.19896057091714678
6_k,7_gate,43,54,k,gate,k->gate,6,7,1,11,0.907109206653231,0.21923405991146167,0.19886923415765292
14_o,15_up,101,109,o,up,o->up,14,15,1,8,0.6676001527716349,0.2978423562766138,0.1988396025521311
9_gate,10_k,68,71,gate,k,gate->k,9,10,1,3,0.8948137738632844,0.22213083256188013,0.1987657285760893
1_gate,2_k,12,15,gate,k,gate->k,1,2,1,3,0.8444578981412908,0.23418743680396362,0.1977614306545715
8_k,9_gate,57,68,k,gate,k->gate,8,9,1,11,0.9111187474809821,0.21693869490869586,0.1976569119853699
12_o,12_down,87,90,o,down,o->down,12,12,0,3,0.4944056409090756,0.39958438713360006,0.19755677501804772
2_down,3_q,20,21,down,q,down->q,2,3,1,1,0.7273887480019668,0.27136430167700865,0.19738733964926736
13_q,13_gate,91,96,q,gate,q->gate,13,13,0,5,0.7874513963166503,0.24955129855993985,0.19650951850365792
12_q,13_up,84,95,q,up,q->up,12,13,1,11,0.9236616680495618,0.21210172929765828,0.19591023707927166
4_q,4_gate,28,33,q,gate,q->gate,4,4,0,5,0.9399035320326459,0.20820599630776515,0.19569355132004448
11_q,11_gate,77,82,q,gate,q->gate,11,11,0,5,0.9194232256123758,0.21283210642012673,0.19568278179866935
1_k,2_q,8,14,k,q,k->q,1,2,1,6,0.7812481973884244,0.2502220485882894,0.19548552440643985
11_k,11_up,78,81,k,up,k->up,11,11,0,3,0.8871403673497535,0.21963125630972605,0.19484375340409824
0_gate,1_o,5,10,gate,o,gate->o,0,1,1,5,0.44232551841693996,0.4364607600512974,0.19305773195834178
1_v,2_down,9,20,v,down,v->down,1,2,1,11,0.3546136243322935,0.5430929632914742,0.19258816406215487
11_gate,12_q,82,84,gate,q,gate->q,11,12,1,2,0.917929019000864,0.20972429656779162,0.19251201780911922
0_q,1_gate,0,12,q,gate,q->gate,0,1,1,12,0.506993399815552,0.37765400111263275,0.19146808597803994
12_k,12_gate,85,89,k,gate,k->gate,12,12,0,4,0.8213166127163619,0.23302632084669705,0.19138838851156537
6_q,6_k,42,43,q,k,q->k,6,6,0,1,0.8796085519890547,0.21749787395645184,0.19131298997153254
11_o,12_up,80,88,o,up,o->up,11,12,1,8,0.40557439969937414,0.47010651315285784,0.19066316686673626
9_up,10_k,67,71,up,k,up->k,9,10,1,4,0.9034933870648534,0.2108020829510543,0.19045828792577424
6_q,7_down,42,55,q,down,q->down,6,7,1,13,0.8000933811088747,0.2366122906287117,0.18931192762104165
12_q,13_gate,84,96,q,gate,q->gate,12,13,1,12,0.919603845283882,0.2058502138766961,0.18930064823351925
8_o,8_up,59,60,o,up,o->up,8,8,0,1,0.32967267316563575,0.5741415983019096,0.18927879548778118
13_up,14_k,95,99,up,k,up->k,13,14,1,4,0.9012528473631071,0.20929252540920001,0.18862548445685695
4_gate,5_q,33,35,gate,q,gate->q,4,5,1,2,0.8991171726676699,0.20888765812956622,0.1878144805826264
10_gate,11_k,75,78,gate,k,gate->k,10,11,1,3,0.874284385207599,0.21456675301526182,0.1875923617459389
15_q,15_up,105,109,q,up,q->up,15,15,0,4,0.9161261367110604,0.2044860607993579,0.18733502489137877
11_k,12_up,78,88,k,up,k->up,11,12,1,10,0.8818442555059981,0.21218638047389052,0.18711534071751043
2_k,3_gate,15,26,k,gate,k->gate,2,3,1,11,0.8858206438066081,0.20984801809085296,0.1858877064867801
8_k,9_up,57,67,k,up,k->up,8,9,1,10,0.9195813110256571,0.20173453472650535,0.18551130792295073
13_down,14_q,97,98,down,q,down->q,13,14,1,1,0.66289502620794,0.2795840388569043,0.1853348687653693
8_k,8_o,57,59,k,o,k->o,8,8,0,2,0.6823870102453063,0.2711057761365959,0.184999060038085
5_q,5_gate,35,40,q,gate,q->gate,5,5,0,5,0.9088257910964292,0.20344696229377196,0.18489784645280272
4_k,5_gate,29,40,k,gate,k->gate,4,5,1,11,0.8392371374301751,0.22014166238148117,0.18475105856615434
0_q,1_down,0,13,q,down,q->down,0,1,1,13,0.3379348222454412,0.5464162296188207,0.18465307142826037
8_o,9_gate,59,68,o,gate,o->gate,8,9,1,9,0.4000937133485357,0.4612016724451242,0.1845238897311248
2_k,2_down,15,20,k,down,k->down,2,2,0,5,0.7766576295783985,0.2374521199383367,0.18441900060967414
3_k,4_gate,22,33,k,gate,k->gate,3,4,1,11,0.8541552757691373,0.21552967917062035,0.18409581254841492
4_o,4_down,31,34,o,down,o->down,4,4,0,3,0.38943747699376036,0.46822265043571404,0.18234344765701588
9_k,10_up,64,74,k,up,k->up,9,10,1,10,0.8833298542874107,0.20610381294658991,0.18205765105819102
13_gate,14_k,96,99,gate,k,gate->k,13,14,1,3,0.8935067001161902,0.20265735173836505,0.18107570160603262
0_up,1_o,4,10,up,o,up->o,0,1,1,6,0.41596186157114456,0.43264732016525526,0.17996478469970656
10_q,11_down,70,83,q,down,q->down,10,11,1,13,0.8185454900971891,0.21941959344022552,0.17960491864945538
4_k,4_o,29,31,k,o,k->o,4,4,0,2,0.5620292780531955,0.3192628418356361,0.1794350645060941
11_up,12_k,81,85,up,k,up->k,11,12,1,4,0.8540716897528436,0.20967533247456774,0.17907776550604335
1_q,2_k,7,15,q,k,q->k,1,2,1,8,0.8489429523514497,0.2106833169768176,0.17885811712549585
11_q,11_down,77,83,q,down,q->down,11,11,0,6,0.8699341523919971,0.20549890222457318,0.17877051332421995
5_up,6_down,39,48,up,down,up->down,5,6,1,9,0.3841604609626237,0.46179345824134865,0.1774027877875206
7_v,7_o,51,52,v,o,v->o,7,7,0,1,0.3276696440597661,0.539383635837746,0.17673964396661673
12_k,12_up,85,88,k,up,k->up,12,12,0,3,0.8400826219106271,0.2099753115344049,0.1763966102503236
3_o,4_up,24,32,o,up,o->up,3,4,1,8,0.3755260764255549,0.4688266569465311,0.17605663500684043
5_gate,6_k,40,43,gate,k,gate->k,5,6,1,3,0.9022861284361294,0.19452710877166546,0.17551911184945987
7_o,8_k,52,57,o,k,o->k,7,8,1,5,0.6645661310954647,0.26403702159465137,0.17547006190712713
5_k,5_gate,36,40,k,gate,k->gate,5,5,0,4,0.8846772633972098,0.1969962445869334,0.17427809856069565
15_q,15_k,105,106,q,k,q->k,15,15,0,1,0.8874163290859355,0.19611009267535143,0.17403129853866298
5_q,5_k,35,36,q,k,q->k,5,5,0,1,0.842773567924759,0.20590086476284208,0.1735278064349737
5_k,6_o,36,45,k,o,k->o,5,6,1,9,0.7598396052654678,0.22743036922362042,0.17281060197625533
6_q,6_down,42,48,q,down,q->down,6,6,0,6,0.7424039608504065,0.23266869007180546,0.17273415707518402
14_k,14_down,99,104,k,down,k->down,14,14,0,5,0.7530097292004354,0.22931450154387722,0.17267605070928782
9_q,10_down,63,76,q,down,q->down,9,10,1,13,0.7900552471169886,0.21829092151269588,0.1724618879391081
9_down,10_q,69,70,down,q,down->q,9,10,1,1,0.76817129369261,0.22394496868867134,0.1720280963135277
3_k,3_down,22,27,k,down,k->down,3,3,0,5,0.7026509596511182,0.24445254604791294,0.1717648160697252
10_k,11_gate,71,82,k,gate,k->gate,10,11,1,11,0.8759496327666548,0.19560095690880955,0.171336586373078
9_gate,10_o,68,73,gate,o,gate->o,9,10,1,5,0.43369627492878676,0.3926585668372751,0.17029455775620225
7_q,7_k,49,50,q,k,q->k,7,7,0,1,0.8704934621955956,0.19492746581435713,0.16968308459375336
14_k,15_o,99,108,k,o,k->o,14,15,1,9,0.7462828020656548,0.2257567707554778,0.16847839546469162
9_k,10_gate,64,75,k,gate,k->gate,9,10,1,11,0.8691170293908467,0.19305982182699608,0.16779157884100496
8_k,8_down,57,62,k,down,k->down,8,8,0,5,0.6654470900114319,0.2509128956591393,0.1669692562627163
11_k,11_gate,78,82,k,gate,k->gate,11,11,0,4,0.8650513095040748,0.1930023609965033,0.16695694511740336
14_gate,15_k,103,106,gate,k,gate->k,14,15,1,3,0.8719062950608882,0.19046212317002872,0.1660651241626103
0_k,0_down,1,6,k,down,k->down,0,0,0,5,0.39646553024719844,0.4172950616684599,0.16544310789392333
0_q,1_k,0,8,q,k,q->k,0,1,1,8,0.45243523824294385,0.36385247510164404,0.1646196812578971
3_o,3_up,24,25,o,up,o->up,3,3,0,1,0.351772090501488,0.46668355052096977,0.16416624816941833
3_o,4_gate,24,33,o,gate,o->gate,3,4,1,9,0.4292455018635218,0.38085879445200843,0.16348192436368825
14_k,14_gate,99,103,k,gate,k->gate,14,14,0,4,0.9130356670868912,0.17855291930360542,0.16302518378667924
6_k,6_o,43,45,k,o,k->o,6,6,0,2,0.7339604794286682,0.2216430334233579,0.16267722707343207
9_q,9_k,63,64,q,k,q->k,9,9,0,1,0.8822561573273997,0.18409010286401856,0.16241462675481474
9_k,9_gate,64,68,k,gate,k->gate,9,9,0,4,0.8828946262742426,0.18391494572360478,0.16237751727088967
0_o,1_k,3,8,o,k,o->k,0,1,1,5,0.4576131218403892,0.3545417245328765,0.16224294538616493
14_k,14_up,99,102,k,up,k->up,14,14,0,3,0.9161114346004386,0.1770565179103037,0.16220350062816657
2_q,3_k,14,22,q,k,q->k,2,3,1,8,0.8032250269376245,0.19983140708484493,0.160509587338708
0_o,1_up,3,11,o,up,o->up,0,1,1,8,0.3139367643535567,0.5102391067558072,0.1601828142215671
13_k,14_q,92,98,k,q,k->q,13,14,1,6,0.9407650902267177,0.17021152989299712,0.1601290652774131
12_k,13_up,85,95,k,up,k->up,12,13,1,10,0.8259093639189683,0.19330313995044376,0.15965087336001033
15_o,15_gate,108,110,o,gate,o->gate,15,15,0,2,0.43105929880966914,0.3690186851297229,0.15906893565968444
8_o,9_up,59,67,o,up,o->up,8,9,1,8,0.38329888705447085,0.4140302808032255,0.15869734583872638
14_q,15_up,98,109,q,up,q->up,14,15,1,11,0.9376331552984627,0.16908707201300976,0.15854164485173672
0_k,1_down,1,13,k,down,k->down,0,1,1,12,0.3087664038544761,0.5131083124559191,0.15843060842485304
12_k,13_gate,85,96,k,gate,k->gate,12,13,1,11,0.8092004181008154,0.19563167926319683,0.1583052366535435
1_gate,2_down,12,20,gate,down,gate->down,1,2,1,8,0.4786560486001441,0.3305053252554633,0.15819837302808545
7_k,7_o,50,52,k,o,k->o,7,7,0,2,0.6872264853666719,0.22853766645656654,0.15705713729284695
3_q,4_k,21,29,q,k,q->k,3,4,1,8,0.8123273611788435,0.19332424378803553,0.15704257280823034
11_gate,12_k,82,85,gate,k,gate->k,11,12,1,3,0.8207567661935817,0.18972775295659583,0.15572033697383036
7_o,8_down,52,62,o,down,o->down,7,8,1,10,0.31334757519634915,0.49267001173828345,0.154376953550148
6_k,7_o,43,52,k,o,k->o,6,7,1,9,0.7088807834798604,0.2167870692325547,0.1536761874858761
3_up,4_o,25,31,up,o,up->o,3,4,1,6,0.28916119949394054,0.5269906824127261,0.15238525784859414
10_v,10_down,72,76,v,down,v->down,10,10,0,4,0.4089210454792647,0.37254159643772766,0.15234009909982993
9_o,10_down,66,76,o,down,o->down,9,10,1,10,0.4195301468951065,0.36302571488659374,0.15230023149307373
9_k,9_up,64,67,k,up,k->up,9,9,0,3,0.891447659421421,0.1708423748616118,0.15229703520038085
10_v,10_o,72,73,v,o,v->o,10,10,0,1,0.38770756733001327,0.3927114638049263,0.15225720629441652
8_o,8_gate,59,61,o,gate,o->gate,8,8,0,2,0.2890734836246876,0.5217386286682065,0.15082080293068575
4_down,5_up,34,39,down,up,down->up,4,5,1,5,0.33396746694724827,0.45155340176273095,0.15080414577811238
12_q,13_k,84,92,q,k,q->k,12,13,1,8,0.8778161533883777,0.1717329275324157,0.15074993785663018
14_up,15_k,102,106,up,k,up->k,14,15,1,4,0.8728100595470274,0.17248653381631102,0.15054798185127477
5_q,6_down,35,48,q,down,q->down,5,6,1,13,0.7683547529673072,0.19568053680836714,0.15035207051990299
3_gate,4_o,26,31,gate,o,gate->o,3,4,1,5,0.34914948789927164,0.4296427429060352,0.1500095436652806
1_up,2_down,11,20,up,down,up->down,1,2,1,9,0.3902234761139524,0.3843777317078047,0.14999321460781573
12_down,13_k,90,92,down,k,down->k,12,13,1,2,0.7619872338514972,0.19458245471265048,0.1482693464225268
7_down,8_up,55,60,down,up,down->up,7,8,1,5,0.28798582286284824,0.5134670922480005,0.14787124307403443
0_k,0_gate,1,5,k,gate,k->gate,0,0,0,4,0.35279610586007404,0.41833186207258194,0.1475858518964005
2_down,3_k,20,22,down,k,down->k,2,3,1,2,0.5962142637850978,0.24671487521582677,0.14709492769163643
14_k,15_gate,99,110,k,gate,k->gate,14,15,1,11,0.9136109157751392,0.16090424171685605,0.1470038716270412
13_q,14_k,91,99,q,k,q->k,13,14,1,8,0.5744639108885089,0.25299692193793183,0.14533760121921913
11_k,12_q,78,84,k,q,k->q,11,12,1,6,0.7910488217606677,0.18208627186167933,0.14403913081497405
7_down,8_gate,55,61,down,gate,down->gate,7,8,1,6,0.3085815083347385,0.46389690093119273,0.14315000540115821
3_o,3_gate,24,26,o,gate,o->gate,3,3,0,2,0.3635978641389445,0.3878894175246819,0.14103576373407362
15_k,15_gate,106,110,k,gate,k->gate,15,15,0,4,0.8775747533826865,0.16061887511041006,0.14095506971362265
8_gate,9_o,61,66,gate,o,gate->o,8,9,1,5,0.29279763017473626,0.4805142524886512,0.14069343439386195
12_q,13_down,84,97,q,down,q->down,12,13,1,13,0.7168821661477959,0.19582314347239527,0.14038211927436134
14_q,15_k,98,106,q,k,q->k,14,15,1,8,0.8842094314220321,0.15737628704445647,0.13915359728688936
0_k,0_up,1,4,k,up,k->up,0,0,0,3,0.3351526678148758,0.4126590057610589,0.1383037666786531
2_o,2_down,17,20,o,down,o->down,2,2,0,3,0.23901537484757612,0.5712489861094107,0.1365372905462386
1_down,2_k,13,15,down,k,down->k,1,2,1,2,0.3035291724842192,0.4491774111340272,0.13633844790011518
14_down,15_k,104,106,down,k,down->k,14,15,1,2,0.6038036927937545,0.22402265146091244,0.1352657042215471
8_v,9_o,58,66,v,o,v->o,8,9,1,8,0.2902646437353754,0.4640312747650268,0.13469187265174262
9_up,10_o,67,73,up,o,up->o,9,10,1,6,0.38197707222779986,0.35143004619660656,0.13423822013906023
3_k,4_q,22,28,k,q,k->q,3,4,1,6,0.8015871214205184,0.16380843532615683,0.1313067321374932
8_up,9_o,60,66,up,o,up->o,8,9,1,6,0.2503977452402198,0.5239213093400831,0.13118871454206052
2_k,3_q,15,21,k,q,k->q,2,3,1,6,0.8918706923356626,0.14530301167176604,0.12959149761815486
10_down,11_o,76,80,down,o,down->o,10,11,1,4,0.3540411385610889,0.3649731391273347,0.12921550572085627
7_gate,7_down,54,55,gate,down,gate->down,7,7,0,1,0.28047434983718045,0.4580083231022035,0.1284595866421078
12_k,12_o,85,87,k,o,k->o,12,12,0,2,0.5568728981021532,0.22987495477135764,0.12801113226462732
8_k,9_q,57,63,k,q,k->q,8,9,1,6,0.9034379234001274,0.1410801602930537,0.12745716704811355
15_k,15_o,106,108,k,o,k->o,15,15,0,2,0.5973192744342369,0.21247500054551108,0.12691541316125876
0_q,0_down,0,6,q,down,q->down,0,0,0,6,0.2917356494997232,0.4341702032572018,0.1266629262406666
4_down,5_gate,34,40,down,gate,down->gate,4,5,1,6,0.3511616180952552,0.3596029713878338,0.12627876130441348
6_q,7_k,42,50,q,k,q->k,6,7,1,8,0.857359169048756,0.14695386578714684,0.12599224425977062
6_o,7_k,45,50,o,k,o->k,6,7,1,5,0.5674352864231739,0.22154011271222432,0.12570967731108323
8_q,9_k,56,64,q,k,q->k,8,9,1,8,0.8655093264605707,0.1449550048056867,0.1254599085764587
1_o,1_gate,10,12,o,gate,o->gate,1,1,0,2,0.31233462178043747,0.39982252899197196,0.12487841837200556
7_q,8_k,49,57,q,k,q->k,7,8,1,8,0.8849680827757624,0.13854812579333986,0.12261066925550713
8_down,9_k,62,64,down,k,down->k,8,9,1,2,0.6258221004093413,0.1957835846247984,0.12252569415556135
1_v,1_o,9,10,v,o,v->o,1,1,0,1,0.22938428747510972,0.5335491644254091,0.12238779491466263
3_o,4_down,24,34,o,down,o->down,3,4,1,10,0.32364933617820046,0.3773376856399256,0.1221250914723804
10_k,11_o,71,80,k,o,k->o,10,11,1,9,0.5753437580744495,0.21226029427071036,0.12212263539569904
5_o,6_k,38,43,o,k,o->k,5,6,1,5,0.5349051662864618,0.2276241281912982,0.12175732214097726
0_k,1_up,1,11,k,up,k->up,0,1,1,10,0.4854321498120447,0.24920579864101397,0.12097250657993494
7_k,8_q,50,56,k,q,k->q,7,8,1,6,0.8666115741082571,0.13788058527675992,0.11948891104566069
5_k,6_q,36,42,k,q,k->q,5,6,1,6,0.8561771390039485,0.1376860246763755,0.11788362668824624
14_k,14_o,99,101,k,o,k->o,14,14,0,2,0.5011288508398763,0.23032578595050662,0.11542289643216871
4_down,5_o,34,38,down,o,down->o,4,5,1,4,0.25859658656681467,0.4440446656674272,0.11482843482479911
14_k,15_q,99,105,k,q,k->q,14,15,1,6,0.9217390084632462,0.12449365391517832,0.11475065711974299
4_v,5_down,30,41,v,down,v->down,4,5,1,11,0.23251958381342291,0.4900633503531138,0.1139493262663177
12_v,13_o,86,94,v,o,v->o,12,13,1,8,0.24296765713133037,0.4689759320775076,0.11394598346785395
5_gate,6_down,40,48,gate,down,gate->down,5,6,1,8,0.3107453187441812,0.3654852912932397,0.1135728433392277
5_k,6_down,36,48,k,down,k->down,5,6,1,12,0.6089901028591764,0.1861077404003989,0.11333777196932783
10_k,11_q,71,77,k,q,k->q,10,11,1,6,0.8425834045592875,0.1338115817371918,0.11274741810958644
1_q,2_down,7,20,q,down,q->down,1,2,1,13,0.4644838963060416,0.2413585995260964,0.11210718271485078
7_o,7_down,52,55,o,down,o->down,7,7,0,3,0.24944196223566284,0.44851566763978096,0.11187862822950535
13_k,13_down,92,97,k,down,k->down,13,13,0,5,0.5658654044710857,0.19649515422677927,0.11118980992314481
0_o,1_gate,3,12,o,gate,o->gate,0,1,1,9,0.2576551411571987,0.43135787212544613,0.11114157343175068
11_down,12_q,83,84,down,q,down->q,11,12,1,1,0.5632397279185628,0.19726435980270984,0.11110712434330777
9_k,10_q,64,70,k,q,k->q,9,10,1,6,0.8474370925406528,0.13071961113843591,0.11077664720120087
6_k,6_down,43,48,k,down,k->down,6,6,0,5,0.6224408300748572,0.17718748503053589,0.11028872526128308
3_o,4_k,24,29,o,k,o->k,3,4,1,5,0.3241850827609243,0.33989524717500336,0.11018896883547327
9_q,10_k,63,71,q,k,q->k,9,10,1,8,0.8806099378742837,0.12471210108218381,0.10982271558615327
3_down,4_q,27,28,down,q,down->q,3,4,1,1,0.5452538407493767,0.20020155924332983,0.10916066910143946
11_k,11_down,78,83,k,down,k->down,11,11,0,5,0.6064149933969321,0.17963974642111935,0.10893623563978964
7_k,8_o,50,59,k,o,k->o,7,8,1,9,0.5144791209973627,0.21146323298121764,0.10879341822743736
6_k,7_down,43,55,k,down,k->down,6,7,1,12,0.5949840304633756,0.1815749591759256,0.10803420104171509
0_k,1_gate,1,12,k,gate,k->gate,0,1,1,11,0.4680341710791106,0.22993599307990062,0.1076179019224034
9_v,9_o,65,66,v,o,v->o,9,9,0,1,0.23529894837136514,0.455872269291329,0.10726626555591749
11_k,12_o,78,87,k,o,k->o,11,12,1,9,0.47966391742458825,0.22352816691618982,0.10721839619775685
14_v,14_o,100,101,v,o,v->o,14,14,0,1,0.1874385858168251,0.5651499883961234,0.10593091459936449
1_down,2_q,13,14,down,q,down->q,1,2,1,1,0.2128889085294039,0.4920149216923988,0.1047445196592749
6_k,7_q,43,49,k,q,k->q,6,7,1,6,0.8706862143605748,0.11942456450848406,0.10398132197355224
10_q,11_k,70,78,q,k,q->k,10,11,1,8,0.8283087701859261,0.123784868842718,0.1025320924787379
3_q,3_down,21,27,q,down,q->down,3,3,0,6,0.4730012832432215,0.2141715422906306,0.10130341433764815
9_down,10_k,69,71,down,k,down->k,9,10,1,2,0.5364631641010741,0.1878728658939833,0.10078687208622306
12_o,13_down,87,97,o,down,o->down,12,13,1,10,0.23287670820019768,0.4325092813147021,0.1007213376986011
2_k,3_o,15,24,k,o,k->o,2,3,1,9,0.48354959433093486,0.20779756056455417,0.10048042611394804
4_q,5_k,28,36,q,k,q->k,4,5,1,8,0.8364020201643009,0.11965935159680649,0.10008332340711931
14_k,15_up,99,109,k,up,k->up,14,15,1,10,0.8867801959520889,0.11198531516039366,0.09930635972169032
8_v,8_o,58,59,v,o,v->o,8,8,0,1,0.20020999727344707,0.495534887612592,0.09921103849781494
4_k,5_q,29,35,k,q,k->q,4,5,1,6,0.722861218256906,0.13667668686945203,0.09879827637776976
11_k,11_o,78,80,k,o,k->o,11,11,0,2,0.4829261238223058,0.20146809638052926,0.09729420685890772
15_k,15_up,106,109,k,up,k->up,15,15,0,3,0.8156474604524757,0.11820954815926096,0.09641731775733584
10_up,11_o,74,80,up,o,up->o,10,11,1,6,0.195370971894322,0.49151831926490447,0.09602841173864804
13_k,14_down,92,104,k,down,k->down,13,14,1,12,0.3851416839884027,0.249282059603625,0.0960089122238375
8_o,9_k,59,64,o,k,o->k,8,9,1,5,0.49356424066356647,0.1939059794426089,0.09570505750371638
10_k,11_down,71,83,k,down,k->down,10,11,1,12,0.519046273868457,0.18325399221566274,0.09511730183105897
12_q,12_down,84,90,q,down,q->down,12,12,0,6,0.5227479663691748,0.17866702558877634,0.09339782428376214
4_down,5_k,34,36,down,k,down->k,4,5,1,2,0.494109921823556,0.18868230954721338,0.0932298012198616
13_k,14_o,92,101,k,o,k->o,13,14,1,9,0.3492397769371574,0.2644203670061031,0.09234610999085274
10_down,11_q,76,77,down,q,down->q,10,11,1,1,0.48703950420742703,0.1879938076563699,0.09156041087502478
10_o,11_down,73,83,o,down,o->down,10,11,1,10,0.26382942713954777,0.3445877476534298,0.09091238806271143
3_o,4_v,24,30,o,v,o->v,3,4,1,6,0.18077371775984297,0.5027650614773568,0.09088670932301779
5_q,6_k,35,43,q,k,q->k,5,6,1,8,0.8069718322874119,0.11212826135245821,0.09048434851479499
5_k,5_o,36,38,k,o,k->o,5,5,0,2,0.38831218343463464,0.2325708613988114,0.09031009899304623
13_o,14_v,94,100,o,v,o->v,13,14,1,6,0.17847301056466294,0.4946788152176863,0.08828681741446108
4_up,5_down,32,41,up,down,up->down,4,5,1,9,0.19517555592435093,0.4522438486674594,0.08826694457703943
15_o,15_up,108,109,o,up,o->up,15,15,0,1,0.3457098116532593,0.25510439956785064,0.08819209392651944
4_k,5_o,29,38,k,o,k->o,4,5,1,9,0.3638175134383726,0.23567568610985554,0.08574294209837005
7_down,8_q,55,56,down,q,down->q,7,8,1,1,0.3516443233887063,0.24270216756238386,0.0853448394974469
